V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
-1.236273119,-1.161937558,-0.137750127,0.650333599,-0.253272864,0.000559585,1.131054367,0.384593476,-0.630058856,-1.961116266,-1.236273119,-1.161937558,-0.137750127,0.650333599,-0.253272864,0.000559585,1.131054367,0.384593476,-0.630058856,-1.961116266
-1.284715722,-1.589089694,1.403357899,1.245030149,1.431756496,0.128351965,0.639451578,0.17395259,-1.187499133,-2.419366936,-1.284715722,-1.589089694,1.403357899,1.245030149,1.431756496,0.128351965,0.639451578,0.17395259,-1.187499133,-2.419366936
-0.573973479,0.419583039,-0.188839312,0.161106626,-0.978402832,0.412336688,0.794958785,0.391491958,0.335647263,0.755967696,-0.573973479,0.419583039,-0.188839312,0.161106626,-0.978402832,0.412336688,0.794958785,0.391491958,0.335647263,0.755967696
0.617985817,-0.99292835,0.910490372,0.725490691,0.315063222,1.367239173,-1.479137455,-0.886524894,-0.427534373,-0.010608241,0.617985817,-0.99292835,0.910490372,0.725490691,0.315063222,1.367239173,-1.479137455,-0.886524894,-0.427534373,-0.010608241
1.109848139,-2.164547085,-0.221922,-0.274480218,0.440956164,0.03676014,-1.680680719,0.190932086,0.611498769,0.696751904,1.109848139,-2.164547085,-0.221922,-0.274480218,0.440956164,0.03676014,-1.680680719,0.190932086,0.611498769,0.696751904
0.707588354,-0.637568765,-2.2980264,0.124836065,0.238526399,0.270771896,0.058975475,-1.627588162,-0.870401547,0.886306853,0.707588354,-0.637568765,-2.2980264,0.124836065,0.238526399,0.270771896,0.058975475,-1.627588162,-0.870401547,0.886306853
-0.363657297,-0.390635251,-0.880212546,0.039642627,-0.284222614,-1.42765631,-0.35830402,0.910026353,-0.295050799,-0.619177891,-0.363657297,-0.390635251,-0.880212546,0.039642627,-0.284222614,-1.42765631,-0.35830402,0.910026353,-0.295050799,-0.619177891
0.059749937,0.856785474,0.222735689,-0.639733038,-0.618144043,0.099574681,-0.339249854,0.684047217,-1.257844906,1.632443368,0.059749937,0.856785474,0.222735689,-0.639733038,-0.618144043,0.099574681,-0.339249854,0.684047217,-1.257844906,1.632443368
-0.704596464,-1.103752136,1.446552711,2.034653219,-0.636767961,-1.555451878,-0.102197913,-0.049519984,0.554534201,2.065526074,-0.704596464,-1.103752136,1.446552711,2.034653219,-0.636767961,-1.555451878,-0.102197913,-0.049519984,0.554534201,2.065526074
-0.717218162,1.161289256,-0.593402125,-0.558897599,0.017453247,1.998489305,1.600584139,1.687933002,-0.20441151,0.157661881,-0.717218162,1.161289256,-0.593402125,-0.558897599,0.017453247,1.998489305,1.600584139,1.687933002,-0.20441151,0.157661881
0.884650499,0.398362716,0.275979011,-0.355779411,1.299638411,-0.357022569,-0.461803035,-0.548234524,2.795222923,-0.236958966,0.884650499,0.398362716,0.275979011,-0.355779411,1.299638411,-0.357022569,-0.461803035,-0.548234524,2.795222923,-0.236958966
-1.015592579,0.362352158,-0.964819289,1.32441739,-0.793507485,0.35216089,-0.61762354,1.272351017,-0.437633109,0.606351452,-1.015592579,0.362352158,-0.964819289,1.32441739,-0.793507485,0.35216089,-0.61762354,1.272351017,-0.437633109,0.606351452
1.955293965,-0.85252567,-1.016456241,-0.020622229,-0.122534387,0.441335798,1.627339035,0.70114012,-0.81275176,0.899038534,1.955293965,-0.85252567,-1.016456241,-0.020622229,-0.122534387,0.441335798,1.627339035,0.70114012,-0.81275176,0.899038534
-0.090319594,1.95366788,-0.777316643,1.168126427,0.099268157,-1.307492982,0.223655477,2.189650212,1.963029004,1.331799379,-0.090319594,1.95366788,-0.777316643,1.168126427,0.099268157,-1.307492982,0.223655477,2.189650212,1.963029004,1.331799379
0.214538827,-0.164270832,1.369062067,-0.607357121,0.79141349,0.466880857,0.242420208,1.269030371,1.928461786,0.728032355,0.214538827,-0.164270832,1.369062067,-0.607357121,0.79141349,0.466880857,0.242420208,1.269030371,1.928461786,0.728032355
-0.738527705,-1.824897584,0.94031009,-0.012841659,-0.231328117,-1.072899945,-1.295032701,0.761465,1.534180476,-0.123870481,-0.738527705,-1.824897584,0.94031009,-0.012841659,-0.231328117,-1.072899945,-1.295032701,0.761465,1.534180476,-0.123870481
-0.57438869,-0.203856471,0.593665157,-0.250936878,0.637717307,0.458505667,0.749241652,0.58275704,0.319943999,0.357267792,-0.57438869,-0.203856471,0.593665157,-0.250936878,0.637717307,0.458505667,0.749241652,0.58275704,0.319943999,0.357267792
-1.317016132,-1.934444071,1.115462553,-0.96911364,-1.496732808,-0.618805091,1.168655387,0.533985836,0.735767556,-0.400223448,-1.317016132,-1.934444071,1.115462553,-0.96911364,-1.496732808,-0.618805091,1.168655387,0.533985836,0.735767556,-0.400223448
-0.182925388,-0.310510116,-0.424424997,-0.303311953,0.718399655,-0.679937392,0.714293427,0.86351079,0.926872559,-0.923899996,-0.182925388,-0.310510116,-0.424424997,-0.303311953,0.718399655,-0.679937392,0.714293427,0.86351079,0.926872559,-0.923899996
0.418982405,-0.422227003,0.759576937,-0.65526714,0.096371008,0.414206182,-1.14956739,0.763324151,1.127242674,-1.477552493,0.418982405,-0.422227003,0.759576937,-0.65526714,0.096371008,0.414206182,-1.14956739,0.763324151,1.127242674,-1.477552493
0.324304344,0.68182969,0.209629278,0.857447325,-1.095645274,0.366427286,1.450374751,1.200374623,-0.66546962,-1.423875487,0.324304344,0.68182969,0.209629278,0.857447325,-1.095645274,0.366427286,1.450374751,1.200374623,-0.66546962,-1.423875487
-0.781536487,1.009496186,-1.049100925,-0.290983583,-2.330358636,-0.248906664,-0.297783275,-0.140391418,-0.790936889,-0.396882708,-0.781536487,1.009496186,-1.049100925,-0.290983583,-2.330358636,-0.248906664,-0.297783275,-0.140391418,-0.790936889,-0.396882708
-0.788621971,-0.726104965,-0.831062222,-0.082781204,-0.365336635,-0.736329425,1.836611144,1.770078066,1.087666822,0.539525417,-0.788621971,-0.726104965,-0.831062222,-0.082781204,-0.365336635,-0.736329425,1.836611144,1.770078066,1.087666822,0.539525417
-0.502198718,0.806108868,0.050052932,-0.827844693,0.668860732,0.194005755,0.46474043,-0.025650731,-1.173303784,0.989925279,-0.502198718,0.806108868,0.050052932,-0.827844693,0.668860732,0.194005755,0.46474043,-0.025650731,-1.173303784,0.989925279
1.49606067,1.42432311,0.205630061,0.215199006,0.319055296,-0.048753782,0.41627925,-1.305794102,0.388893388,0.130465957,1.49606067,1.42432311,0.205630061,0.215199006,0.319055296,-0.048753782,0.41627925,-1.305794102,0.388893388,0.130465957
-1.137303621,-0.784144005,-0.321358419,-1.611936357,-0.36416639,0.95950048,2.007674017,1.275197295,-0.734515888,-0.239932876,-1.137303621,-0.784144005,-0.321358419,-1.611936357,-0.36416639,0.95950048,2.007674017,1.275197295,-0.734515888,-0.239932876
-0.179051594,-0.652404366,-0.996491244,-2.949871784,0.050065356,-0.632083936,1.208334332,-1.422513311,2.04772367,-1.794198667,-0.179051594,-0.652404366,-0.996491244,-2.949871784,0.050065356,-0.632083936,1.208334332,-1.422513311,2.04772367,-1.794198667
1.902361822,0.650778363,-2.09089194,1.880106343,0.155990602,-0.123067474,0.460690015,0.0383257,0.97461242,-0.246306214,1.902361822,0.650778363,-2.09089194,1.880106343,0.155990602,-0.123067474,0.460690015,0.0383257,0.97461242,-0.246306214
-0.100974885,0.18304797,0.425235479,0.757261697,-0.752410526,2.270783217,-0.78606356,-0.848389891,0.527679634,-0.874361428,-0.100974885,0.18304797,0.425235479,0.757261697,-0.752410526,2.270783217,-0.78606356,-0.848389891,0.527679634,-0.874361428
-1.359840704,0.54877496,-0.295271709,0.634728634,0.054555079,-1.283916426,0.901634041,1.307569021,0.196198182,-1.323942918,-1.359840704,0.54877496,-0.295271709,0.634728634,0.054555079,-1.283916426,0.901634041,1.307569021,0.196198182,-1.323942918
-0.664769435,1.404684295,0.549160883,-2.236508266,0.112268547,0.317251422,0.768715582,0.665223165,-0.809436307,-1.093860739,-0.664769435,1.404684295,0.549160883,-2.236508266,0.112268547,0.317251422,0.768715582,0.665223165,-0.809436307,-1.093860739
0.485459979,0.38708312,-1.545891813,0.677129117,-0.72283146,0.410650514,-0.513157982,-0.682706606,-0.478183556,-0.419069823,0.485459979,0.38708312,-1.545891813,0.677129117,-0.72283146,0.410650514,-0.513157982,-0.682706606,-0.478183556,-0.419069823
-0.375602872,1.05170127,-1.253335935,0.519814271,0.198195564,-0.4488905,-0.219160654,1.066102684,0.098271931,-0.360438128,-0.375602872,1.05170127,-1.253335935,0.519814271,0.198195564,-0.4488905,-0.219160654,1.066102684,0.098271931,-0.360438128
-0.561876364,0.622905462,-0.111331875,-0.077655041,0.310560314,-0.709676063,-0.275143451,0.21792691,0.222763552,1.153804199,-0.561876364,0.622905462,-0.111331875,-0.077655041,0.310560314,-0.709676063,-0.275143451,0.21792691,0.222763552,1.153804199
-0.343917234,0.43362039,-1.412813536,0.825038763,0.526323602,-1.457204061,-1.643771507,0.697800222,0.326388086,2.211257976,-0.343917234,0.43362039,-1.412813536,0.825038763,0.526323602,-1.457204061,-1.643771507,0.697800222,0.326388086,2.211257976
0.090496647,0.386084438,-1.982953851,1.120569031,0.711046522,-1.41759645,0.67826625,0.91163748,-2.601268626,0.482191064,0.090496647,0.386084438,-1.982953851,1.120569031,0.711046522,-1.41759645,0.67826625,0.91163748,-2.601268626,0.482191064
1.598508771,1.291323304,0.783595408,-0.122163599,0.410310613,-0.264020691,-1.488609491,-0.507134897,0.353843678,-0.112955053,1.598508771,1.291323304,0.783595408,-0.122163599,0.410310613,-0.264020691,-1.488609491,-0.507134897,0.353843678,-0.112955053
-0.088565112,-1.002259874,0.90086934,1.945337078,0.301398927,1.252786809,0.345458005,0.267385201,0.585547589,1.768789228,-0.088565112,-1.002259874,0.90086934,1.945337078,0.301398927,1.252786809,0.345458005,0.267385201,0.585547589,1.768789228
1.080799496,-1.105182729,-1.029963642,0.988362699,-0.095430096,0.053707684,-1.546547496,-2.526920252,1.102462692,0.575524643,1.080799496,-1.105182729,-1.029963642,0.988362699,-0.095430096,0.053707684,-1.546547496,-2.526920252,1.102462692,0.575524643
0.630754116,0.591946003,-0.272057269,1.224385381,0.448760305,1.545719707,0.956413629,-0.351222833,1.56442852,0.243161805,0.630754116,0.591946003,-0.272057269,1.224385381,0.448760305,1.545719707,0.956413629,-0.351222833,1.56442852,0.243161805
-0.113639896,-0.119689664,-1.133972905,-0.315117615,-1.269245042,-0.602236289,0.822378751,0.846335476,0.877081387,1.215881315,-0.113639896,-0.119689664,-1.133972905,-0.315117615,-1.269245042,-0.602236289,0.822378751,0.846335476,0.877081387,1.215881315
-1.532902003,0.074005212,0.316426917,-0.131122856,0.654270193,0.5786026,1.872458175,1.018848475,1.014623924,-1.581246935,-1.532902003,0.074005212,0.316426917,-0.131122856,0.654270193,0.5786026,1.872458175,1.018848475,1.014623924,-1.581246935
-0.521117318,0.741277377,-0.029678301,-0.922585422,-0.534909375,0.124398606,-1.185828886,0.59454583,-0.42210692,0.3983354,-0.521117318,0.741277377,-0.029678301,-0.922585422,-0.534909375,0.124398606,-1.185828886,0.59454583,-0.42210692,0.3983354
-0.489870453,0.753295048,-0.869460451,0.407369085,2.337528823,0.362650091,0.954899797,0.246856797,-0.546708463,-0.002253047,-0.489870453,0.753295048,-0.869460451,0.407369085,2.337528823,0.362650091,0.954899797,0.246856797,-0.546708463,-0.002253047
0.047154433,-0.262670503,-0.774217544,0.264011434,-0.596338059,0.205401538,-0.215424858,0.748586772,-0.864994491,0.920243201,0.047154433,-0.262670503,-0.774217544,0.264011434,-0.596338059,0.205401538,-0.215424858,0.748586772,-0.864994491,0.920243201
1.300198678,-0.312543869,-1.062081193,0.091283554,-2.887629829,0.777727574,0.215958394,-0.927948345,1.633886605,-0.822015122,1.300198678,-0.312543869,-1.062081193,0.091283554,-2.887629829,0.777727574,0.215958394,-0.927948345,1.633886605,-0.822015122
2.293078974,0.073598609,0.436374262,-0.680687429,1.372085301,-0.007731831,-0.414164333,-0.674439401,-2.04566837,-0.562532139,2.293078974,0.073598609,0.436374262,-0.680687429,1.372085301,-0.007731831,-0.414164333,-0.674439401,-2.04566837,-0.562532139
1.547581059,1.063017789,0.571008848,-0.231969495,-0.598652382,0.968502349,0.415046269,-0.912534514,0.256732445,1.050229266,1.547581059,1.063017789,0.571008848,-0.231969495,-0.598652382,0.968502349,0.415046269,-0.912534514,0.256732445,1.050229266
-0.133150964,0.426020487,0.376474894,1.985111783,0.592950918,0.490184917,-1.111344824,0.351892765,0.039981869,0.349847555,-0.133150964,0.426020487,0.376474894,1.985111783,0.592950918,0.490184917,-1.111344824,0.351892765,0.039981869,0.349847555
-1.756527396,1.433007511,-0.842889697,-0.929159357,0.22574207,-0.00953732,-0.902131112,0.062780604,0.443885008,-0.778805695,-1.756527396,1.433007511,-0.842889697,-0.929159357,0.22574207,-0.00953732,-0.902131112,0.062780604,0.443885008,-0.778805695
-0.388779864,-0.00763687,-1.786169628,-0.406090233,1.096312062,-0.112809988,0.820606954,0.393917045,0.840796391,-0.843057131,-0.388779864,-0.00763687,-1.786169628,-0.406090233,1.096312062,-0.112809988,0.820606954,0.393917045,0.840796391,-0.843057131
0.089207223,1.125667605,0.530875663,-1.403432554,-0.903266024,-1.276671211,-2.886149125,0.390901574,-1.361222383,-0.768814894,0.089207223,1.125667605,0.530875663,-1.403432554,-0.903266024,-1.276671211,-2.886149125,0.390901574,-1.361222383,-0.768814894
0.845013004,0.883002311,-0.177058947,-1.240729068,-1.189061591,-0.648600599,-0.272773065,1.161275919,0.79911024,0.321711652,0.845013004,0.883002311,-0.177058947,-1.240729068,-1.189061591,-0.648600599,-0.272773065,1.161275919,0.79911024,0.321711652
0.962527968,0.612083461,-0.03939235,-0.286765201,1.064969,-0.263307563,-0.444030507,1.741978977,0.401890919,0.760301035,0.962527968,0.612083461,-0.03939235,-0.286765201,1.064969,-0.263307563,-0.444030507,1.741978977,0.401890919,0.760301035
0.684309429,0.414700707,1.032127985,-0.391287302,-0.958567468,0.935634309,0.74651111,-1.309134665,-0.064551088,-1.280766543,0.684309429,0.414700707,1.032127985,-0.391287302,-0.958567468,0.935634309,0.74651111,-1.309134665,-0.064551088,-1.280766543
-1.39527435,-0.279882397,-0.893515834,-0.616901564,-1.533694118,0.791319019,0.430621325,0.434757454,-0.451935077,0.620576863,-1.39527435,-0.279882397,-0.893515834,-0.616901564,-1.533694118,0.791319019,0.430621325,0.434757454,-0.451935077,0.620576863
0.849643046,-0.109037509,1.144015326,-0.77384431,0.777969495,-0.806275013,-1.354257846,-0.608092801,0.391651714,0.398092156,0.849643046,-0.109037509,1.144015326,-0.77384431,0.777969495,-0.806275013,-1.354257846,-0.608092801,0.391651714,0.398092156
-0.446557216,0.229395496,-0.413191495,-0.196626923,-0.065258276,-0.476322723,1.482880359,1.410778254,-0.754227985,0.23052328,-0.446557216,0.229395496,-0.413191495,-0.196626923,-0.065258276,-0.476322723,1.482880359,1.410778254,-0.754227985,0.23052328
0.1748027,0.048888891,-0.713187822,1.134020543,2.278204224,1.737139399,1.055728244,0.699357751,0.399849486,0.202769274,0.1748027,0.048888891,-0.713187822,1.134020543,2.278204224,1.737139399,1.055728244,0.699357751,0.399849486,0.202769274
0.074551177,0.943224468,-0.205746144,-0.357801186,0.343609623,-1.412517095,1.437735151,1.191611913,0.008736715,-0.632544779,0.074551177,0.943224468,-0.205746144,-0.357801186,0.343609623,-1.412517095,1.437735151,1.191611913,0.008736715,-0.632544779
0.428166765,-0.109317123,0.390019729,-1.283203864,-0.35309274,0.179352063,-0.972899813,-1.236295656,-1.656287257,-2.066023918,0.428166765,-0.109317123,0.390019729,-1.283203864,-0.35309274,0.179352063,-0.972899813,-1.236295656,-1.656287257,-2.066023918
0.024674983,-0.070376922,-0.207215645,-1.069051805,-0.62718455,0.27765596,1.904617693,0.082300828,1.733567829,-0.663410609,0.024674983,-0.070376922,-0.207215645,-1.069051805,-0.62718455,0.27765596,1.904617693,0.082300828,1.733567829,-0.663410609
-1.667475098,-0.484319088,-0.900507221,-2.004347649,1.684608673,-0.501703223,1.205621996,1.612844635,2.091334833,-1.44428511,-1.667475098,-0.484319088,-0.900507221,-2.004347649,1.684608673,-0.501703223,1.205621996,1.612844635,2.091334833,-1.44428511
0.736495965,-0.138336329,-0.281624279,-1.710516322,-1.214927884,-1.372490459,1.156797604,-0.865434758,1.063940062,0.066141612,0.736495965,-0.138336329,-0.281624279,-1.710516322,-1.214927884,-1.372490459,1.156797604,-0.865434758,1.063940062,0.066141612
0.386026568,-0.068765642,-2.541931101,-0.747420183,0.616962045,-0.393517451,-1.210173184,-0.995189766,-0.413421843,-1.752567098,0.386026568,-0.068765642,-2.541931101,-0.747420183,0.616962045,-0.393517451,-1.210173184,-0.995189766,-0.413421843,-1.752567098
-0.265651625,-2.313735774,-0.508511682,-0.976415461,0.561680015,2.688524331,-0.068029232,-0.143399938,-0.589044936,0.236079844,-0.265651625,-2.313735774,-0.508511682,-0.976415461,0.561680015,2.688524331,-0.068029232,-0.143399938,-0.589044936,0.236079844
0.118144511,-1.364831697,0.455966218,-1.149026111,-0.572805932,-0.109766778,0.188278619,-0.668272602,1.089766764,2.338680803,0.118144511,-1.364831697,0.455966218,-1.149026111,-0.572805932,-0.109766778,0.188278619,-0.668272602,1.089766764,2.338680803
0.134038645,-0.07248691,-0.169259775,1.989243654,1.53571788,-0.223120966,-1.36850797,0.833227985,0.940431459,1.177156306,0.134038645,-0.07248691,-0.169259775,1.989243654,1.53571788,-0.223120966,-1.36850797,0.833227985,0.940431459,1.177156306
0.221019469,-0.265283775,0.688327722,1.751131083,-0.747655464,0.179366928,-0.201470462,-0.422131687,1.096697372,0.994975849,0.221019469,-0.265283775,0.688327722,1.751131083,-0.747655464,0.179366928,-0.201470462,-0.422131687,1.096697372,0.994975849
1.640846166,-1.200869328,0.485982434,2.564409301,-0.019471858,-1.16881594,0.777501247,-0.208650674,-0.267461708,-0.209262712,1.640846166,-1.200869328,0.485982434,2.564409301,-0.019471858,-1.16881594,0.777501247,-0.208650674,-0.267461708,-0.209262712
-0.219050379,-1.991538176,0.645646746,0.776495902,0.387628404,0.751196527,0.314903238,-1.34886543,1.150525148,-0.667173324,-0.219050379,-1.991538176,0.645646746,0.776495902,0.387628404,0.751196527,0.314903238,-1.34886543,1.150525148,-0.667173324
0.168065384,-0.35436922,0.656044945,-0.161248545,2.323125973,0.719396103,0.241264776,0.353949,1.7841481,-1.425109766,0.168065384,-0.35436922,0.656044945,-0.161248545,2.323125973,0.719396103,0.241264776,0.353949,1.7841481,-1.425109766
1.168383873,0.653495766,-1.738580761,-1.043260694,0.615152238,-0.348145175,1.446805935,0.674246074,0.166830062,0.614564611,1.168383873,0.653495766,-1.738580761,-1.043260694,0.615152238,-0.348145175,1.446805935,0.674246074,0.166830062,0.614564611
1.054181023,1.773238632,0.00415968,-1.100766262,1.731548029,0.059333846,-0.754624453,-1.283684287,0.185652492,0.772773855,1.054181023,1.773238632,0.00415968,-1.100766262,1.731548029,0.059333846,-0.754624453,-1.283684287,0.185652492,0.772773855
1.14526311,-0.038456794,1.630067335,-0.496873947,-0.728562623,-0.505038478,0.793090378,1.449584535,0.035448368,0.840243055,1.14526311,-0.038456794,1.630067335,-0.496873947,-0.728562623,-0.505038478,0.793090378,1.449584535,0.035448368,0.840243055
-0.577468001,1.493184841,-0.480485227,1.280520927,-1.745440307,0.689891731,1.06762924,-0.928706833,-1.178806702,-0.64799927,-0.577468001,1.493184841,-0.480485227,1.280520927,-1.745440307,0.689891731,1.06762924,-0.928706833,-1.178806702,-0.64799927
2.00248273,0.083022158,0.452802442,0.666470562,0.889356785,-1.658778773,-1.307120672,0.455763594,-1.158290507,-0.368801786,2.00248273,0.083022158,0.452802442,0.666470562,0.889356785,-1.658778773,-1.307120672,0.455763594,-1.158290507,-0.368801786
0.066700871,0.115532104,0.143393731,0.889500197,-1.628469,-0.222250998,-1.990687845,0.173655479,-0.584139004,-1.489617747,0.066700871,0.115532104,0.143393731,0.889500197,-1.628469,-0.222250998,-1.990687845,0.173655479,-0.584139004,-1.489617747
1.866851845,0.324825313,0.557012225,-0.187121428,-1.342210364,0.623421655,0.960574805,-0.874420233,0.463172011,-0.022459898,1.866851845,0.324825313,0.557012225,-0.187121428,-1.342210364,0.623421655,0.960574805,-0.874420233,0.463172011,-0.022459898
-1.350902686,-0.870577245,-0.272030117,-1.553636343,0.610770202,1.687336438,-0.250715913,-0.5521893,0.262791068,-0.927238281,-1.350902686,-0.870577245,-0.272030117,-1.553636343,0.610770202,1.687336438,-0.250715913,-0.5521893,0.262791068,-0.927238281
0.020983586,-0.051718213,-0.648299297,0.326402672,-0.055776627,-0.908501502,2.395201325,0.948999858,1.218395196,-1.386520425,0.020983586,-0.051718213,-0.648299297,0.326402672,-0.055776627,-0.908501502,2.395201325,0.948999858,1.218395196,-1.386520425
1.249914571,0.908447699,0.071960844,-0.214611972,0.847019282,-1.118622096,0.318634364,-0.065894812,-0.890834893,-1.159170756,1.249914571,0.908447699,0.071960844,-0.214611972,0.847019282,-1.118622096,0.318634364,-0.065894812,-0.890834893,-1.159170756
-0.715242187,-0.749725787,0.207814831,-0.303958307,1.433174741,-0.10821101,-0.027535033,-0.16245268,-0.109259813,-0.123430997,-0.715242187,-0.749725787,0.207814831,-0.303958307,1.433174741,-0.10821101,-0.027535033,-0.16245268,-0.109259813,-0.123430997
-0.752688968,-0.32160607,-0.18533229,2.184173228,0.912744883,-0.057519236,-1.730918039,0.928616831,-0.47350706,0.218780171,-0.752688968,-0.32160607,-0.18533229,2.184173228,0.912744883,-0.057519236,-1.730918039,0.928616831,-0.47350706,0.218780171
-0.938538704,-1.14777075,0.031440665,0.869691283,0.382329981,0.758042252,-0.809397446,0.380701292,0.199502452,0.871948836,-0.938538704,-1.14777075,0.031440665,0.869691283,0.382329981,0.758042252,-0.809397446,0.380701292,0.199502452,0.871948836
-1.052513279,0.354352196,0.411351934,-0.228406204,0.552018614,-0.114388107,-1.378699866,-0.236219454,0.627385562,-1.960198087,-1.052513279,0.354352196,0.411351934,-0.228406204,0.552018614,-0.114388107,-1.378699866,-0.236219454,0.627385562,-1.960198087
-0.437159533,0.424799782,-0.77618389,-1.90344642,0.144826652,-0.574018283,2.848744033,0.190561243,1.691962545,1.545862396,-0.437159533,0.424799782,-0.77618389,-1.90344642,0.144826652,-0.574018283,2.848744033,0.190561243,1.691962545,1.545862396
0.331179173,0.648347351,1.139677657,-0.286641471,1.708392286,1.889939245,-1.27963028,-1.33193697,1.66343831,-0.90289046,0.331179173,0.648347351,1.139677657,-0.286641471,1.708392286,1.889939245,-1.27963028,-1.33193697,1.66343831,-0.90289046
-2.014210498,-1.219810032,2.200760271,0.99038892,0.052389382,-0.32915304,0.621393095,0.260900204,1.852964898,0.334972188,-2.014210498,-1.219810032,2.200760271,0.99038892,0.052389382,-0.32915304,0.621393095,0.260900204,1.852964898,0.334972188
0.211980433,0.107235035,1.477205329,0.372820993,0.807143832,0.880877843,1.341494242,2.19067506,0.622595126,0.984026281,0.211980433,0.107235035,1.477205329,0.372820993,0.807143832,0.880877843,1.341494242,2.19067506,0.622595126,0.984026281
1.236675046,-0.944057692,-0.454417851,0.272107368,-0.94011628,0.744416338,-0.323811722,-0.223550739,1.803367531,-0.868241656,1.236675046,-0.944057692,-0.454417851,0.272107368,-0.94011628,0.744416338,-0.323811722,-0.223550739,1.803367531,-0.868241656
2.037574018,-0.000384649,-1.822887269,1.045093639,0.039242237,-0.439742708,0.144383471,-0.558228173,-1.105868959,-0.953292219,2.037574018,-0.000384649,-1.822887269,1.045093639,0.039242237,-0.439742708,0.144383471,-0.558228173,-1.105868959,-0.953292219
1.301175992,1.34262392,0.054197957,-0.169009987,-1.997627328,1.662436358,-1.081852784,1.374859031,0.148182559,0.217359613,1.301175992,1.34262392,0.054197957,-0.169009987,-1.997627328,1.662436358,-1.081852784,1.374859031,0.148182559,0.217359613
0.756774764,-0.503525287,0.880273221,-0.345802025,0.138729602,-1.155798647,-0.005977342,0.83447985,1.44975399,-1.197479414,0.756774764,-0.503525287,0.880273221,-0.345802025,0.138729602,-1.155798647,-0.005977342,0.83447985,1.44975399,-1.197479414
-1.726730399,0.716683321,0.778106698,-0.253966134,-1.488276766,-0.937738739,-0.361005684,1.418257785,-0.293862667,-0.407965041,-1.726730399,0.716683321,0.778106698,-0.253966134,-1.488276766,-0.937738739,-0.361005684,1.418257785,-0.293862667,-0.407965041
-0.601506708,-0.749668584,-1.229746775,0.734512927,-0.132874384,1.167121799,-0.753344538,0.592403021,0.47603732,-0.955509937,-0.601506708,-0.749668584,-1.229746775,0.734512927,-0.132874384,1.167121799,-0.753344538,0.592403021,0.47603732,-0.955509937
-0.352046457,-0.47852821,-1.113148511,-0.269348131,-0.240116874,-1.557458239,0.596977086,0.409670707,0.762420008,0.27100802,-0.352046457,-0.47852821,-1.113148511,-0.269348131,-0.240116874,-1.557458239,0.596977086,0.409670707,0.762420008,0.27100802
0.703523903,0.438721751,0.133744635,0.760301142,0.972019278,0.637357199,-0.832739371,0.688855928,-0.211335028,0.712934617,0.703523903,0.438721751,0.133744635,0.760301142,0.972019278,0.637357199,-0.832739371,0.688855928,-0.211335028,0.712934617
-0.105671334,-0.67911227,0.626081345,-1.228183619,-0.642231451,0.197449515,-1.545024676,-0.855891536,1.251920971,1.061804251,-0.105671334,-0.67911227,0.626081345,-1.228183619,-0.642231451,0.197449515,-1.545024676,-0.855891536,1.251920971,1.061804251
-1.258648628,-1.702964835,0.872931664,-1.271065021,-0.664178443,0.739473321,0.822990237,0.269124301,0.54369471,-0.316195158,-1.258648628,-1.702964835,0.872931664,-1.271065021,-0.664178443,0.739473321,0.822990237,0.269124301,0.54369471,-0.316195158
1.684435708,1.265168435,0.816391979,0.127383608,-1.973013711,0.781435892,0.201997905,0.440311892,-0.789674098,-0.088024096,1.684435708,1.265168435,0.816391979,0.127383608,-1.973013711,0.781435892,0.201997905,0.440311892,-0.789674098,-0.088024096
0.911391292,0.360357238,-0.967975492,0.760383158,0.620381701,-0.665550919,-1.622848287,1.866601529,1.178561965,-0.079684992,0.911391292,0.360357238,-0.967975492,0.760383158,0.620381701,-0.665550919,-1.622848287,1.866601529,1.178561965,-0.079684992
0.237430272,-0.583639441,-1.312605056,-0.407652916,1.088671618,-0.684422309,-0.703822878,0.85713209,-1.232714056,-0.050194876,0.237430272,-0.583639441,-1.312605056,-0.407652916,1.088671618,-0.684422309,-0.703822878,0.85713209,-1.232714056,-0.050194876
1.21810861,-1.994078787,-2.012519778,-0.577421345,-0.226077239,0.814295614,0.8512461,1.63668277,0.942811995,-0.209034253,1.21810861,-1.994078787,-2.012519778,-0.577421345,-0.226077239,0.814295614,0.8512461,1.63668277,0.942811995,-0.209034253
-1.338774287,1.902209771,0.504932698,-2.839376167,1.48023794,0.888384026,-0.997512302,0.058683305,-0.802170546,-0.7619769,-1.338774287,1.902209771,0.504932698,-2.839376167,1.48023794,0.888384026,-0.997512302,0.058683305,-0.802170546,-0.7619769
0.660820298,3.390370821,0.828111566,0.374320874,-0.409756055,-1.113671733,0.774894795,-0.841286186,0.609075511,0.189614562,0.660820298,3.390370821,0.828111566,0.374320874,-0.409756055,-1.113671733,0.774894795,-0.841286186,0.609075511,0.189614562
-0.522912376,0.207480407,0.335850689,-0.902854979,-1.002322042,-1.231891694,-0.327474597,-0.814155314,0.442054013,-0.600127235,-0.522912376,0.207480407,0.335850689,-0.902854979,-1.002322042,-1.231891694,-0.327474597,-0.814155314,0.442054013,-0.600127235
